year;month;day;hour;MN;Hs;T;wind direction
2016;9;7;1;0;1,6;10;67
2016;9;7;2;0;1,6;10;66
2016;9;7;3;0;1,6;10;77
2016;9;7;4;0;1,5;10;92
2016;9;7;5;0;1,5;9;102
2016;9;7;6;0;1,5;9;122
2016;9;7;7;0;1,5;9;146
2016;9;7;8;0;1,4;9;163
2016;9;7;9;0;1,4;9;162
2016;9;7;10;0;1,4;9;158
2016;9;7;11;0;1,4;9;143
2016;9;7;12;0;1,3;9;163
2016;9;7;13;0;1,3;9;157
2016;9;7;14;0;1,3;10;140
2016;9;7;15;0;1,3;10;129
2016;9;7;16;0;1,2;10;120
2016;9;7;17;0;1,2;10;112
2016;9;7;18;0;1,2;10;111
2016;9;7;19;0;1,3;10;123
2016;9;7;20;0;1,4;10;135
2016;9;7;21;0;1,5;10;137
2016;9;7;22;0;1,5;10;138
2016;9;7;23;0;1,5;9;145
2016;9;8;0;0;1,5;9;138
2016;9;8;1;0;1,5;9;150
2016;9;8;2;0;1,4;9;168
2016;9;8;3;0;1,4;9;187
2016;9;8;4;0;1,4;9;182
2016;9;8;5;0;1,4;9;182
2016;9;8;6;0;1,4;9;184
2016;9;8;7;0;1,4;9;200
2016;9;8;8;0;1,4;9;212
2016;9;8;9;0;1,6;9;222
2016;9;8;10;0;1,8;11;229
2016;9;8;11;0;2,0;10;241
2016;9;8;12;0;2,2;7;248
2016;9;8;13;0;2,2;7;244
2016;9;8;14;0;2,1;8;239
2016;9;8;15;0;2,0;8;233
2016;9;8;16;0;1,9;8;227
2016;9;8;17;0;1,8;8;222
2016;9;8;18;0;1,7;8;216
2016;9;8;19;0;1,7;8;213
2016;9;8;20;0;1,6;9;207
2016;9;8;21;0;1,6;9;193
2016;9;8;22;0;1,6;9;177
2016;9;8;23;0;1,5;9;170
2016;9;9;0;0;1,5;9;170
2016;9;9;1;0;1,4;8;168
2016;9;9;2;0;1,4;8;180
2016;9;9;3;0;1,3;8;200
2016;9;9;4;0;1,3;8;219
2016;9;9;5;0;1,4;8;212
2016;9;9;6;0;1,4;8;211
2016;9;9;7;0;1,4;8;196
2016;9;9;8;0;1,4;8;182
2016;9;9;9;0;1,4;8;173
2016;9;9;10;0;1,5;8;164
2016;9;9;11;0;1,6;7;160
2016;9;9;12;0;1,7;7;150
2016;9;9;13;0;1,9;4;157
2016;9;9;14;0;2,0;5;168
2016;9;9;15;0;2,0;5;183
2016;9;9;16;0;2,0;5;226
2016;9;9;17;0;2,4;6;238
2016;9;9;18;0;2,9;7;245
2016;9;9;19;0;3,2;9;245
2016;9;9;20;0;3,3;10;243
2016;9;9;21;0;3,3;11;241
2016;9;9;22;0;3,3;11;239
2016;9;9;23;0;3,4;11;243
2016;9;10;0;0;3,4;11;248
2016;9;10;1;0;3,3;11;247
2016;9;10;2;0;3,3;11;243
2016;9;10;3;0;3,3;11;243
2016;9;10;4;0;3,2;11;239
2016;9;10;5;0;3,2;11;235
2016;9;10;6;0;3,1;11;228
2016;9;10;7;0;3,1;11;222
2016;9;10;8;0;3,1;11;215
2016;9;10;9;0;3,0;11;213
2016;9;10;10;0;3,0;11;217
2016;9;10;11;0;3,0;11;222
2016;9;10;12;0;2,9;11;225
2016;9;10;13;0;2,8;11;224
2016;9;10;14;0;2,8;11;219
2016;9;10;15;0;2,7;11;212
2016;9;10;16;0;2,7;11;216
2016;9;10;17;0;2,7;11;220
2016;9;10;18;0;2,7;11;211
2016;9;10;19;0;2,7;11;215
2016;9;10;20;0;2,7;11;215
2016;9;10;21;0;2,7;11;219
2016;9;10;22;0;2,7;11;223
2016;9;10;23;0;2,8;11;228
2016;9;11;0;0;2,8;11;230
2016;9;11;1;0;2,8;11;232
2016;9;11;2;0;2,8;11;227
2016;9;11;3;0;2,7;11;218
2016;9;11;4;0;2,7;11;205
2016;9;11;5;0;2,6;11;201
2016;9;11;6;0;2,6;11;189
2016;9;11;7;0;2,6;12;178
2016;9;11;8;0;2,6;12;174
2016;9;11;9;0;2,6;12;167
2016;9;11;10;0;2,6;12;160
2016;9;11;11;0;2,6;12;158
2016;9;11;12;0;2,6;12;159
2016;9;11;13;0;2,6;12;161
2016;9;11;14;0;2,6;12;162
2016;9;11;15;0;2,6;12;168
2016;9;11;16;0;2,6;12;170
2016;9;11;17;0;2,6;12;170
2016;9;11;18;0;2,6;12;167
2016;9;11;19;0;2,6;12;164
2016;9;11;20;0;2,6;12;163
2016;9;11;21;0;2,7;13;163
2016;9;11;22;0;2,7;13;164
2016;9;11;23;0;2,7;13;166
2016;9;12;0;0;2,6;13;164
2016;9;12;1;0;2,6;13;169
2016;9;12;2;0;2,6;13;165
2016;9;12;3;0;2,5;13;168
2016;9;12;4;0;2,5;13;173
2016;9;12;5;0;2,5;13;175
2016;9;12;6;0;2,4;13;176
2016;9;12;7;0;2,4;13;173
2016;9;12;8;0;2,2;12;204
2016;9;12;9;0;2,0;12;247
2016;9;12;10;0;1,9;12;252
2016;9;12;11;0;1,9;12;231
2016;9;12;12;0;1,8;11;237
2016;9;12;13;0;1,8;11;246
2016;9;12;14;0;1,8;11;251
2016;9;12;15;0;1,8;11;258
2016;9;12;16;0;1,8;11;260
2016;9;12;17;0;1,8;11;257
2016;9;12;18;0;1,8;11;250
2016;9;12;19;0;1,8;11;252
2016;9;12;20;0;1,8;11;257
2016;9;12;21;0;1,8;10;250
2016;9;12;22;0;1,8;10;283
2016;9;12;23;0;1,8;10;349
2016;9;13;0;0;1,8;10;37
2016;9;13;1;0;1,7;10;69
2016;9;13;2;0;1,7;10;124
2016;9;13;3;0;1,7;10;171
2016;9;13;4;0;1,7;10;243
2016;9;13;5;0;1,6;10;254
2016;9;13;6;0;1,6;10;247
2016;9;13;7;0;1,6;10;255
2016;9;13;8;0;1,6;10;266
2016;9;13;9;0;1,5;10;268
2016;9;13;10;0;1,5;10;277
2016;9;13;11;0;1,5;10;286
2016;9;13;12;0;1,5;10;304
2016;9;13;13;0;1,5;10;315
2016;9;13;14;0;1,5;10;333
2016;9;13;15;0;1,5;10;354
2016;9;13;16;0;1,5;10;356
2016;9;13;17;0;1,5;10;5
2016;9;13;18;0;1,5;10;4
2016;9;13;19;0;1,5;10;5
2016;9;13;20;0;1,4;10;7
2016;9;13;21;0;1,5;11;10
2016;9;13;22;0;1,5;11;13
2016;9;13;23;0;1,5;11;22
2016;9;14;0;0;1,5;10;22
2016;9;14;1;0;1,5;10;17
2016;9;14;2;0;1,6;10;13
2016;9;14;3;0;1,6;10;10
2016;9;14;4;0;1,7;10;16
2016;9;14;5;0;1,7;10;18
2016;9;14;6;0;1,8;10;16
2016;9;14;7;0;1,8;9;14
2016;9;14;8;0;1,7;9;22
2016;9;14;9;0;1,7;9;30
2016;9;14;10;0;1,7;9;44
2016;9;14;11;0;1,6;9;50
2016;9;14;12;0;1,6;9;41
2016;9;14;13;0;1,6;9;41
2016;9;14;14;0;1,5;9;55
2016;9;14;15;0;1,5;10;66
2016;9;14;16;0;1,5;10;67
2016;9;14;17;0;1,5;10;71
2016;9;14;18;0;1,5;10;70
2016;9;14;19;0;1,4;9;13
2016;9;14;20;0;1,4;9;2
2016;9;14;21;0;1,4;9;37
2016;9;14;22;0;1,4;9;92
2016;9;14;23;0;1,4;9;104
2016;9;15;0;0;1,4;9;108
2016;9;15;1;0;1,3;9;155
2016;9;15;2;0;1,3;9;254
2016;9;15;3;0;1,3;9;276
2016;9;15;4;0;1,3;9;282
2016;9;15;5;0;1,2;9;270
2016;9;15;6;0;1,2;9;209
2016;9;15;7;0;1,2;9;223
2016;9;15;8;0;1,1;9;248
2016;9;15;9;0;1,1;9;263
2016;9;15;10;0;1,1;8;248
2016;9;15;11;0;1,0;8;252
2016;9;15;12;0;1,0;8;256
2016;9;15;13;0;1,0;8;247
2016;9;15;14;0;1,0;8;229
2016;9;15;15;0;1,0;8;226
2016;9;15;16;0;1,0;8;241
2016;9;15;17;0;0,9;8;249
2016;9;15;18;0;1,0;8;232
2016;9;15;19;0;1,0;10;225
2016;9;15;20;0;1,0;10;224
2016;9;15;21;0;1,1;10;245
2016;9;15;22;0;1,3;10;261
2016;9;15;23;0;1,4;10;257
2016;9;16;0;0;1,5;10;249
2016;9;16;1;0;1,5;10;247
2016;9;16;2;0;1,5;10;256
2016;9;16;3;0;1,7;10;267
2016;9;16;4;0;1,8;10;273
2016;9;16;5;0;1,9;10;275
2016;9;16;6;0;2,0;13;278
2016;9;16;7;0;2,1;13;277
2016;9;16;8;0;2,1;13;279
2016;9;16;9;0;2,2;13;282
2016;9;16;10;0;2,3;13;286
2016;9;16;11;0;2,4;13;287
2016;9;16;12;0;2,5;13;280
2016;9;16;13;0;2,6;13;278
2016;9;16;14;0;2,6;13;282
2016;9;16;15;0;2,7;13;287
2016;9;16;16;0;2,7;12;286
2016;9;16;17;0;2,7;12;284
2016;9;16;18;0;2,6;12;289
2016;9;16;19;0;2,6;12;293
2016;9;16;20;0;2,6;12;291
2016;9;16;21;0;2,5;12;287
2016;9;16;22;0;2,5;12;288
2016;9;16;23;0;2,4;12;284
2016;9;17;0;0;2,4;12;272
2016;9;17;1;0;2,3;12;260
2016;9;17;2;0;2,3;12;252
2016;9;17;3;0;2,2;12;246
2016;9;17;4;0;2,2;12;243
2016;9;17;5;0;2,2;12;235
2016;9;17;6;0;2,1;11;211
2016;9;17;7;0;2,1;11;212
2016;9;17;8;0;2,0;11;210
2016;9;17;9;0;2,0;11;201
2016;9;17;10;0;2,0;11;202
2016;9;17;11;0;1,9;11;207
2016;9;17;12;0;1,9;11;213
2016;9;17;13;0;1,8;11;218
2016;9;17;14;0;1,8;11;218
2016;9;17;15;0;1,8;11;216
2016;9;17;16;0;1,8;11;212
2016;9;17;17;0;1,8;10;208
2016;9;17;18;0;1,8;10;189
2016;9;17;19;0;1,8;10;180
2016;9;17;20;0;1,8;10;174
2016;9;17;21;0;1,8;10;177
2016;9;17;22;0;1,8;10;176
2016;9;17;23;0;1,9;10;181
2016;9;18;0;0;1,9;10;182
2016;9;18;1;0;1,9;10;179
2016;9;18;2;0;2,0;11;175
2016;9;18;3;0;2,0;11;173
2016;9;18;4;0;2,0;11;174
2016;9;18;5;0;2,1;11;174
2016;9;18;6;0;2,0;11;174
2016;9;18;7;0;2,0;11;178
2016;9;18;8;0;2,0;11;180
2016;9;18;9;0;2,0;12;187
2016;9;18;10;0;2,0;12;207
2016;9;18;11;0;2,0;12;246
2016;9;18;12;0;2,0;12;235
2016;9;18;13;0;1,9;11;231
2016;9;18;14;0;1,9;11;243
2016;9;18;15;0;2,0;11;259
2016;9;18;16;0;2,0;11;271
2016;9;18;17;0;2,0;11;282
2016;9;18;18;0;2,0;11;287
2016;9;18;19;0;2,0;11;292
2016;9;18;20;0;1,9;11;291
2016;9;18;21;0;1,9;11;288
2016;9;18;22;0;1,9;11;283
2016;9;18;23;0;1,8;11;279
2016;9;19;0;0;1,9;11;276
2016;9;19;1;0;1,8;11;273
2016;9;19;2;0;1,8;11;273
2016;9;19;3;0;1,8;11;274
2016;9;19;4;0;1,8;10;274
2016;9;19;5;0;1,8;10;273
2016;9;19;6;0;1,8;10;266
2016;9;19;7;0;1,8;10;258
2016;9;19;8;0;1,8;10;258
2016;9;19;9;0;1,8;10;254
2016;9;19;10;0;1,7;10;251
2016;9;19;11;0;1,7;10;250
2016;9;19;12;0;1,7;10;244
2016;9;19;13;0;1,7;10;246
2016;9;19;14;0;1,7;10;247
2016;9;19;15;0;1,7;10;247
2016;9;19;16;0;1,7;10;249
2016;9;19;17;0;1,7;10;238
2016;9;19;18;0;1,7;10;231
2016;9;19;19;0;1,7;10;220
2016;9;19;20;0;1,7;11;214
2016;9;19;21;0;1,8;11;207
2016;9;19;22;0;1,8;11;200
2016;9;19;23;0;1,8;11;190
2016;9;20;0;0;1,8;10;185
2016;9;20;1;0;1,8;10;190
2016;9;20;2;0;1,8;11;197
2016;9;20;3;0;1,8;11;198
2016;9;20;4;0;1,9;11;191
2016;9;20;5;0;2,0;17;188
2016;9;20;6;0;2,2;16;194
2016;9;20;7;0;2,4;16;189
2016;9;20;8;0;2,7;16;183
2016;9;20;9;0;2,9;15;185
2016;9;20;10;0;3,1;15;184
2016;9;20;11;0;3,2;15;185
2016;9;20;12;0;3,3;15;189
2016;9;20;13;0;3,3;15;184
2016;9;20;14;0;3,3;15;186
2016;9;20;15;0;3,3;15;190
2016;9;20;16;0;3,3;15;188
2016;9;20;17;0;3,2;15;186
2016;9;20;18;0;3,2;14;172
2016;9;20;19;0;3,1;14;165
2016;9;20;20;0;3,1;14;166
2016;9;20;21;0;3,0;14;161
2016;9;20;22;0;3,0;14;161
2016;9;20;23;0;3,0;14;161
2016;9;21;0;0;3,0;14;162
2016;9;21;1;0;3,0;14;164
2016;9;21;2;0;2,9;14;155
2016;9;21;3;0;2,9;14;155
2016;9;21;4;0;2,8;14;159
2016;9;21;5;0;2,8;13;160
2016;9;21;6;0;2,7;13;157
2016;9;21;7;0;2,6;13;157
2016;9;21;8;0;2,6;13;156
2016;9;21;9;0;2,6;13;159
2016;9;21;10;0;2,5;13;159
2016;9;21;11;0;2,5;13;162
2016;9;21;12;0;2,5;13;167
2016;9;21;13;0;2,4;12;192
2016;9;21;14;0;2,3;12;240
2016;9;21;15;0;2,2;12;244
2016;9;21;16;0;2,1;12;247
2016;9;21;17;0;2,1;12;251
2016;9;21;18;0;2,0;12;245
2016;9;21;19;0;1,9;12;238
2016;9;21;20;0;1,9;12;231
2016;9;21;21;0;1,9;11;224
2016;9;21;22;0;1,8;11;222
2016;9;21;23;0;1,8;11;213
2016;9;22;0;0;1,8;11;193
2016;9;22;1;0;1,8;11;188
2016;9;22;2;0;1,8;11;184
2016;9;22;3;0;1,8;11;191
2016;9;22;4;0;1,8;11;192
2016;9;22;5;0;1,8;11;196
2016;9;22;6;0;1,8;11;192
2016;9;22;7;0;1,7;11;188
2016;9;22;8;0;1,7;11;185
2016;9;22;9;0;1,7;10;181
2016;9;22;10;0;1,7;10;184
2016;9;22;11;0;1,8;10;185
2016;9;22;12;0;1,8;10;190
2016;9;22;13;0;1,9;10;191
2016;9;22;14;0;2,0;10;192
2016;9;22;15;0;2,1;10;192
2016;9;22;16;0;2,2;10;200
2016;9;22;17;0;2,3;10;209
2016;9;22;18;0;2,4;10;224
2016;9;22;19;0;2,4;10;233
2016;9;22;20;0;2,4;10;241
2016;9;22;21;0;2,4;10;246
2016;9;22;22;0;2,4;10;247
2016;9;22;23;0;2,4;10;245
2016;9;23;0;0;2,4;10;236
2016;9;23;1;0;2,4;10;241
2016;9;23;2;0;2,4;10;237
2016;9;23;3;0;2,4;10;226
2016;9;23;4;0;2,3;10;202
2016;9;23;5;0;2,2;10;192
2016;9;23;6;0;2,1;10;185
2016;9;23;7;0;2,1;10;171
2016;9;23;8;0;2,1;10;161
2016;9;23;9;0;2,0;10;162
2016;9;23;10;0;2,1;10;161
2016;9;23;11;0;2,1;10;166
2016;9;23;12;0;2,1;10;167
2016;9;23;13;0;2,1;10;168
2016;9;23;14;0;2,1;10;179
2016;9;23;15;0;2,1;10;186
2016;9;23;16;0;2,1;10;190
2016;9;23;17;0;2,2;10;194
2016;9;23;18;0;2,3;10;189
2016;9;23;19;0;2,5;11;183
2016;9;23;20;0;2,6;12;181
2016;9;23;21;0;2,7;12;182
2016;9;23;22;0;2,7;12;178
2016;9;23;23;0;2,6;12;177
2016;9;24;0;0;2,6;12;175
2016;9;24;1;0;2,6;12;173
2016;9;24;2;0;2,5;12;173
2016;9;24;3;0;2,4;12;175
2016;9;24;4;0;2,4;13;176
2016;9;24;5;0;2,4;12;177
2016;9;24;6;0;2,3;12;184
2016;9;24;7;0;2,3;12;180
2016;9;24;8;0;2,2;12;185
2016;9;24;9;0;2,1;12;196
2016;9;24;10;0;1,9;12;206
2016;9;24;11;0;1,7;12;224
2016;9;24;12;0;1,6;12;238
2016;9;24;13;0;1,5;12;246
2016;9;24;14;0;1,4;12;233
2016;9;24;15;0;1,4;11;214
2016;9;24;16;0;1,3;11;180
2016;9;24;17;0;1,2;11;151
2016;9;24;18;0;1,2;11;145
2016;9;24;19;0;1,1;10;155
2016;9;24;20;0;1,1;10;155
2016;9;24;21;0;1,2;10;168
2016;9;24;22;0;1,3;9;188
2016;9;24;23;0;1,4;9;191
2016;9;25;0;0;1,5;9;185
2016;9;25;1;0;1,6;8;197
2016;9;25;2;0;1,8;7;199
2016;9;25;3;0;2,1;8;205
2016;9;25;4;0;2,5;9;213
2016;9;25;5;0;2,8;10;216
2016;9;25;6;0;2,6;10;220
2016;9;25;7;0;2,3;10;218
2016;9;25;8;0;2,1;10;236
2016;9;25;9;0;2,1;9;239
2016;9;25;10;0;2,1;8;230
2016;9;25;11;0;2,0;8;223
2016;9;25;12;0;2,0;8;223
2016;9;25;13;0;1,9;11;231
2016;9;25;14;0;1,9;11;248
2016;9;25;15;0;1,9;12;255
2016;9;25;16;0;2,0;12;257
2016;9;25;17;0;2,0;12;257
2016;9;25;18;0;2,0;12;252
2016;9;25;19;0;1,9;12;243
2016;9;25;20;0;1,9;12;235
2016;9;25;21;0;1,9;12;229
2016;9;25;22;0;1,8;12;224
2016;9;25;23;0;1,8;12;217
2016;9;26;0;0;1,8;11;207
2016;9;26;1;0;1,8;11;201
2016;9;26;2;0;1,8;11;200
2016;9;26;3;0;1,8;11;205
2016;9;26;4;0;1,7;11;202
2016;9;26;5;0;1,7;11;198
2016;9;26;6;0;1,7;10;193
2016;9;26;7;0;1,7;10;191
2016;9;26;8;0;1,7;10;192
2016;9;26;9;0;1,7;10;195
2016;9;26;10;0;1,7;10;194
2016;9;26;11;0;1,7;10;198
2016;9;26;12;0;1,7;10;209
2016;9;26;13;0;1,6;10;216
2016;9;26;14;0;1,6;10;230
2016;9;26;15;0;1,6;9;231
2016;9;26;16;0;1,6;9;229
2016;9;26;17;0;1,6;9;224
2016;9;26;18;0;1,5;9;177
2016;9;26;19;0;1,5;9;131
2016;9;26;20;0;1,5;9;132
2016;9;26;21;0;1,5;9;127
2016;9;26;22;0;1,5;9;136
2016;9;26;23;0;1,5;9;143
2016;9;27;0;0;1,6;9;144
2016;9;27;1;0;1,6;9;145
2016;9;27;2;0;1,7;9;152
2016;9;27;3;0;1,6;9;165
2016;9;27;4;0;1,6;9;169
2016;9;27;5;0;1,6;9;188
2016;9;27;6;0;1,7;9;259
2016;9;27;7;0;1,9;9;272
2016;9;27;8;0;2,0;8;264
2016;9;27;9;0;2,0;8;249
2016;9;27;10;0;2,1;8;244
2016;9;27;11;0;2,4;8;242
2016;9;27;12;0;2,5;8;241
2016;9;27;13;0;2,6;8;238
2016;9;27;14;0;2,8;8;239
2016;9;27;15;0;2,9;8;238
2016;9;27;16;0;3,1;9;232
2016;9;27;17;0;3,2;10;233
2016;9;27;18;0;3,3;10;234
2016;9;27;19;0;3,5;11;235
2016;9;27;20;0;3,7;12;237
2016;9;27;21;0;3,8;13;243
2016;9;27;22;0;4,0;13;249
2016;9;27;23;0;4,1;14;253
2016;9;28;0;0;4,2;14;253
2016;9;28;1;0;4,2;14;254
2016;9;28;2;0;4,1;14;252
2016;9;28;3;0;4,0;14;251
2016;9;28;4;0;3,9;14;247
2016;9;28;5;0;3,8;15;243
2016;9;28;6;0;3,8;15;221
2016;9;28;7;0;3,7;15;191
2016;9;28;8;0;3,7;15;166
2016;9;28;9;0;3,6;14;204
2016;9;28;10;0;3,6;14;218
2016;9;28;11;0;3,6;14;221
2016;9;28;12;0;3,7;14;221
2016;9;28;13;0;3,7;14;222
2016;9;28;14;0;3,7;14;215
2016;9;28;15;0;3,6;14;216
2016;9;28;16;0;3,6;14;221
2016;9;28;17;0;3,7;13;223
2016;9;28;18;0;3,8;13;234
2016;9;28;19;0;3,7;12;246
2016;9;28;20;0;3,6;12;242
2016;9;28;21;0;3,6;12;237
2016;9;28;22;0;3,8;12;240
2016;9;28;23;0;4,1;12;241
2016;9;29;0;0;4,3;11;244
2016;9;29;1;0;4,4;11;246
2016;9;29;2;0;4,5;11;245
2016;9;29;3;0;4,6;11;246
2016;9;29;4;0;4,5;11;250
2016;9;29;5;0;4,5;11;255
2016;9;29;6;0;4,2;11;257
2016;9;29;7;0;4,0;11;252
2016;9;29;8;0;3,9;11;251
2016;9;29;9;0;4,0;11;256
2016;9;29;10;0;4,1;11;261
2016;9;29;11;0;4,1;11;263
2016;9;29;12;0;4,0;11;263
2016;9;29;13;0;3,9;11;265
2016;9;29;14;0;3,7;11;264
2016;9;29;15;0;3,6;11;265
2016;9;29;16;0;3,6;11;265
2016;9;29;17;0;3,6;10;266
2016;9;29;18;0;3,5;10;267
2016;9;29;19;0;3,3;10;266
2016;9;29;20;0;3,2;10;261
2016;9;29;21;0;3,0;10;255
2016;9;29;22;0;2,9;10;253
2016;9;29;23;0;2,7;10;250
2016;9;30;0;0;2,6;10;248
2016;9;30;1;0;2,5;10;249
2016;9;30;2;0;2,5;10;247
2016;9;30;3;0;2,4;10;247
2016;9;30;4;0;2,3;10;246
2016;9;30;5;0;2,3;10;247
2016;9;30;6;0;2,2;10;251
2016;9;30;7;0;2,1;10;247
2016;9;30;8;0;2,1;10;243
2016;9;30;9;0;2,0;10;247
2016;9;30;10;0;2,0;10;252
2016;9;30;11;0;2,0;10;256
2016;9;30;12;0;1,9;10;243
2016;9;30;13;0;1,9;10;244
2016;9;30;14;0;1,8;11;248
2016;9;30;15;0;1,8;11;249
2016;9;30;16;0;1,8;11;248
2016;9;30;17;0;1,7;11;243
2016;9;30;18;0;1,7;11;245
2016;9;30;19;0;1,7;11;233
2016;9;30;20;0;1,8;11;224
2016;9;30;21;0;1,8;11;226
2016;9;30;22;0;1,8;11;235
2016;9;30;23;0;1,8;11;241
2016;10;1;0;0;1,8;11;237
2016;10;1;1;0;1,8;11;239
2016;10;1;2;0;1,8;11;249
2016;10;1;3;0;1,8;11;270
2016;10;1;4;0;1,8;11;294
2016;10;1;5;0;1,8;11;303
2016;10;1;6;0;1,8;11;295
2016;10;1;7;0;1,8;11;319
2016;10;1;8;0;1,8;11;333
2016;10;1;9;0;1,8;11;340
2016;10;1;10;0;1,8;10;347
2016;10;1;11;0;1,8;10;351
2016;10;1;12;0;1,7;10;357
2016;10;1;13;0;1,7;10;1
2016;10;1;14;0;1,7;10;2
2016;10;1;15;0;1,7;10;8
2016;10;1;16;0;1,7;10;6
2016;10;1;17;0;1,7;10;8
2016;10;1;18;0;1,7;10;8
2016;10;1;19;0;1,7;10;17
2016;10;1;20;0;1,8;10;21
2016;10;1;21;0;1,8;10;26
2016;10;1;22;0;1,8;11;28
2016;10;1;23;0;1,8;11;34
2016;10;2;0;0;1,8;11;29
2016;10;2;1;0;1,8;11;34
2016;10;2;2;0;1,8;11;47
2016;10;2;3;0;1,8;11;67
2016;10;2;4;0;1,8;11;98
2016;10;2;5;0;1,8;11;128
2016;10;2;6;0;1,8;11;183
2016;10;2;7;0;1,8;11;178
2016;10;2;8;0;1,8;10;165
2016;10;2;9;0;1,7;10;153
2016;10;2;10;0;1,7;10;149
2016;10;2;11;0;1,7;10;146
2016;10;2;12;0;1,7;10;152
2016;10;2;13;0;1,7;10;155
2016;10;2;14;0;1,6;10;156
2016;10;2;15;0;1,6;10;155
2016;10;2;16;0;1,6;10;151
2016;10;2;17;0;1,5;10;152
2016;10;2;18;0;1,5;10;144
2016;10;2;19;0;1,5;10;136
2016;10;2;20;0;1,5;9;140
2016;10;2;21;0;1,5;9;145
2016;10;2;22;0;1,5;9;149
2016;10;2;23;0;1,5;9;149
2016;10;3;0;0;1,5;9;147
2016;10;3;1;0;1,5;10;154
2016;10;3;2;0;1,5;10;154
2016;10;3;3;0;1,5;11;155
2016;10;3;4;0;1,6;11;156
2016;10;3;5;0;1,6;12;157
2016;10;3;6;0;1,5;13;153
2016;10;3;7;0;1,6;13;152
2016;10;3;8;0;1,6;13;154
2016;10;3;9;0;1,7;13;153
2016;10;3;10;0;1,7;13;152
2016;10;3;11;0;1,8;14;152
2016;10;3;12;0;1,9;14;148
2016;10;3;13;0;2,0;14;149
2016;10;3;14;0;2,1;14;143
2016;10;3;15;0;2,2;14;146
2016;10;3;16;0;2,3;14;148
2016;10;3;17;0;2,4;14;150
2016;10;3;18;0;2,5;14;144
2016;10;3;19;0;2,5;14;148
2016;10;3;20;0;2,6;14;153
2016;10;3;21;0;2,6;14;156
2016;10;3;22;0;2,5;14;154
2016;10;3;23;0;2,5;14;150
2016;10;4;0;0;2,4;14;142
2016;10;4;1;0;2,3;13;143
2016;10;4;2;0;2,3;13;143
2016;10;4;3;0;2,3;13;145
2016;10;4;4;0;2,2;13;149
2016;10;4;5;0;2,2;13;147
2016;10;4;6;0;2,1;13;140
2016;10;4;7;0;2,1;13;137
2016;10;4;8;0;2,2;13;140
2016;10;4;9;0;2,2;13;142
2016;10;4;10;0;2,2;13;143
2016;10;4;11;0;2,2;13;143
2016;10;4;12;0;2,2;13;134
2016;10;4;13;0;2,2;13;130
2016;10;4;14;0;2,2;13;125
2016;10;4;15;0;2,1;13;121
2016;10;4;16;0;2,1;13;124
2016;10;4;17;0;2,1;13;127
2016;10;4;18;0;2,1;13;123
2016;10;4;19;0;2,1;13;115
2016;10;4;20;0;2,0;12;112
2016;10;4;21;0;2,0;12;120
2016;10;4;22;0;2,0;12;133
2016;10;4;23;0;1,9;12;124
2016;10;5;0;0;1,9;12;102
2016;10;5;1;0;1,9;12;105
2016;10;5;2;0;1,9;12;118
2016;10;5;3;0;1,9;12;127
2016;10;5;4;0;1,9;12;128
2016;10;5;5;0;2,0;12;128
2016;10;5;6;0;2,0;11;128
2016;10;5;7;0;2,0;11;129
2016;10;5;8;0;2,0;11;127
2016;10;5;9;0;2,0;11;125
2016;10;5;10;0;2,0;11;125
2016;10;5;11;0;2,1;11;128
2016;10;5;12;0;2,1;11;127
2016;10;5;13;0;2,1;11;131
2016;10;5;14;0;2,1;11;135
2016;10;5;15;0;2,0;11;138
2016;10;5;16;0;1,9;11;135
2016;10;5;17;0;1,8;11;131
2016;10;5;18;0;1,7;11;124
2016;10;5;19;0;1,7;11;131
2016;10;5;20;0;1,6;11;133
2016;10;5;21;0;1,5;11;129
2016;10;5;22;0;1,5;11;132
2016;10;5;23;0;1,6;11;135
2016;10;6;0;0;1,5;11;137
2016;10;6;1;0;1,5;11;135
2016;10;6;2;0;1,4;11;131
2016;10;6;3;0;1,5;14;129
2016;10;6;4;0;1,5;14;128
2016;10;6;5;0;1,6;14;126
2016;10;6;6;0;1,6;14;136
2016;10;6;7;0;1,6;14;122
2016;10;6;8;0;1,6;14;119
2016;10;6;9;0;1,6;14;119
2016;10;6;10;0;1,7;13;119
2016;10;6;11;0;1,8;13;123
2016;10;6;12;0;1,9;13;128
2016;10;6;13;0;1,9;13;130
2016;10;6;14;0;1,9;12;131
2016;10;6;15;0;1,8;12;130
2016;10;6;16;0;1,8;12;126
2016;10;6;17;0;1,8;12;122
2016;10;6;18;0;1,7;11;126
2016;10;6;19;0;1,6;11;121
2016;10;6;20;0;1,5;11;118
2016;10;6;21;0;1,4;11;111
2016;10;6;22;0;1,5;11;110
2016;10;6;23;0;1,6;11;112
2016;10;7;0;0;1,7;11;114
2016;10;7;1;0;1,7;11;114
2016;10;7;2;0;1,7;11;115
2016;10;7;3;0;1,6;11;112
2016;10;7;4;0;1,6;11;119
2016;10;7;5;0;1,6;10;123
2016;10;7;6;0;1,6;10;124
2016;10;7;7;0;1,5;10;123
2016;10;7;8;0;1,5;10;119
2016;10;7;9;0;1,4;10;117
2016;10;7;10;0;1,5;10;132
2016;10;7;11;0;1,5;12;145
2016;10;7;12;0;1,5;12;149
2016;10;7;13;0;1,4;12;137
2016;10;7;14;0;1,3;12;131
2016;10;7;15;0;1,3;12;149
